ID,FIRST_NAME,LAST_NAME,BIRTHDATE,SCHOOL,COUNTRY,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,DRAFT_ROUND,DRAFT_NUMBER,PTS,AST,REB
787,Charles,Barkley,1963-02-20T00:00:00,Auburn,USA,78.0,252.0,15,34,Forward,1,5,22.1,3.9,11.7
2057,Erick,Barkley,1978-02-21T00:00:00,St. John's,USA,73.0,185.0,2,1,Guard,1,28,2.9,1.5,0.8
76102,Don,Barksdale,1923-03-31T00:00:00,UCLA,USA,78.0,200.0,3,17,Forward,Undrafted,Undrafted,11.0,2.1,8.0
203084,Harrison,Barnes,1992-05-30T00:00:00,North Carolina,USA,80.0,225.0,8,40,Forward,1,7,16.3,3.7,6.5
76103,Harry,Barnes,1945-07-25T00:00:00,Northeastern,USA,75.0,205.0,0,30,Forward,4,37,2.0,0.2,1.2
76105,Jim,Barnes,1941-04-13T00:00:00,Texas-El Paso,USA,80.0,210.0,6,12,Center,1,1,8.8,0.8,6.5
76104,Marvin,Barnes,1952-07-27T00:00:00,Providence,USA,81.0,210.0,3,27,Forward,1,2,9.2,1.5,5.5
2440,Matt,Barnes,1980-03-09T00:00:00,UCLA,USA,79.0,226.0,14,22,Forward,2,45,8.2,1.8,4.6
76107,Dick,Barnett,1936-10-02T00:00:00,Tennessee State,USA,76.0,190.0,13,12,Guard,1,4,15.8,2.8,2.9
76106,Jim,Barnett,1944-07-07T00:00:00,Oregon,USA,76.0,170.0,10,33,Guard,1,8,11.7,3.0,3.1
76108,John,Barnhill,1938-03-20T00:00:00,Tennessee State,USA,73.0,180.0,6,11,Guard,11,77,8.6,2.8,2.8
76109,Norton,Barnhill,1953-07-15T00:00:00,Washington State,USA,76.0,205.0,0,10,Guard,8,134,1.0,0.3,0.8
76110,Leo,Barnhorst,1924-05-11T00:00:00,Notre Dame,USA,76.0,190.0,4,8-15,Forward,2,None,9.4,3.2,5.4
76111,John,Barr,1918-08-18T00:00:00,Penn State,USA,75.0,205.0,0,,Forward,Undrafted,Undrafted,5.1,0.9,
76112,Mike,Barr,1950-10-19T00:00:00,Duquesne,USA,75.0,180.0,0,34,Guard,13,180,3.9,2.4,1.8
76113,Thomas,Barr,1944-06-19T00:00:00,Duquesne,USA,76.0,195.0,0,19,Guard,Undrafted,Undrafted,2.0,0.9,0.6
2857,Andre,Barrett,1982-02-21T00:00:00,Seton Hall,USA,70.0,173.0,4,,Guard,Undrafted,Undrafted,3.3,2.0,1.1
76114,Ernie,Barrett,1929-08-27T00:00:00,Kansas State,USA,,,1,,,1,7,4.9,1.7,2.6
1629628,RJ,Barrett,2000-06-14T00:00:00,Duke,Canada,78.0,214.0,1,9,Forward-Guard,1,3,17.3,3.0,6.1
2853,Earl,Barron,1981-08-14T00:00:00,Memphis,USA,84.0,250.0,8,30,Forward-Center,Undrafted,Undrafted,4.6,0.5,3.5
344,Dana,Barros,1967-04-13T00:00:00,Boston College,USA,71.0,165.0,14,,Guard,1,16,10.5,3.3,1.9
699,Brent,Barry,1971-12-31T00:00:00,Oregon State,USA,79.0,210.0,14,17,Guard,1,15,9.3,3.2,3.0
1003,Drew,Barry,1973-02-17T00:00:00,Georgia Tech,USA,77.0,191.0,2,10,Guard,2,57,2.2,1.9,1.1
468,Jon,Barry,1969-07-25T00:00:00,Georgia Tech,USA,77.0,210.0,13,,Guard,1,21,5.7,2.2,1.8
600013,Rick,Barry,1944-03-28T00:00:00,Miami,USA,79.0,205.0,9,24,Forward,1,2,23.2,5.1,6.5
76117,Ed,Bartels,1925-10-08T00:00:00,North Carolina State,USA,78.0,195.0,1,,Forward,Undrafted,Undrafted,4.2,1.0,4.9
76118,Vic,Bartolome,1948-09-29T00:00:00,Oregon State,USA,84.0,230.0,0,20,Center,6,87,0.9,0.1,1.6
203115,Will,Barton,1991-01-06T00:00:00,Memphis,USA,78.0,181.0,8,5,Guard,2,40,13.0,3.2,4.1
101188,Eddie,Basden,1983-02-15T00:00:00,North Carolina-Charlotte,USA,77.0,215.0,1,13,Guard,Undrafted,Undrafted,2.1,0.4,1.5
76119,Jerry,Baskerville,1951-11-10T00:00:00,Temple,USA,79.0,190.0,0,44,Forward,Undrafted,Undrafted,1.2,0.1,1.3
101138,Brandon,Bass,1985-04-30T00:00:00,Louisiana State,USA,80.0,250.0,12,30,Forward,2,33,8.7,0.8,4.5
76120,Tim,Bassett,1951-04-01T00:00:00,Georgia,USA,80.0,225.0,3,21,Forward,7,106,5.9,1.2,6.4
1766,Maceo,Baston,1976-05-29T00:00:00,Michigan,USA,82.0,230.0,4,9,Forward,2,58,2.7,0.2,1.7
2370,Mengke,Bateer,1975-11-20T00:00:00,Beijing,China,83.0,290.0,3,,Center,Undrafted,Undrafted,3.4,0.6,2.5
76121,Billyray,Bates,1956-05-31T00:00:00,Kentucky State,USA,76.0,210.0,3,35,Guard,3,47,11.7,1.9,1.7
1628966,Keita,Bates-Diop,1996-01-23T00:00:00,Ohio State,USA,80.0,229.0,2,31,Forward,2,48,2.1,0.4,1.3
101212,Esteban,Batista,1983-09-02T00:00:00,Trouville,Uruguay,82.0,268.0,2,11,Forward-Center,Undrafted,Undrafted,1.7,0.2,2.5
2471,Mike,Batiste,1977-11-21T00:00:00,Arizona State,USA,,,1,,,Undrafted,Undrafted,6.4,0.7,3.4
1499,Tony,Battie,1976-02-11T00:00:00,Texas Tech,USA,83.0,240.0,14,4,Center,1,5,6.1,0.6,5.1
2203,Shane,Battier,1978-09-09T00:00:00,Duke,USA,80.0,220.0,12,31,Forward,1,6,8.6,1.8,4.2
174,John,Battle,1962-11-09T00:00:00,Rutgers,USA,74.0,175.0,9,10,Guard,4,84,8.7,2.1,1.3
76123,Kenny,Battle,1964-10-10T00:00:00,Illinois,USA,78.0,210.0,3,8,Guard,1,27,4.7,0.8,2.4
76124,Dave,Batton,1956-03-26T00:00:00,Notre Dame,USA,82.0,240.0,1,45,Center,3,62,3.2,0.6,2.1
201587,Nicolas,Batum,1988-12-14T00:00:00,Le Mans,France,80.0,230.0,12,33,Guard-Forward,1,25,8.6,2.3,4.7
76125,Johnny,Baum,1946-06-17T00:00:00,Temple,USA,77.0,200.0,1,14,Forward,2,23,4.5,0.5,2.0
76126,Frankie,Baumholtz,1918-10-07T00:00:00,Ohio,USA,70.0,170.0,0,,Guard,Undrafted,Undrafted,14.0,1.2,
2437,Lonny,Baxter,1979-01-27T00:00:00,Maryland,USA,80.0,260.0,3,35,Forward,2,43,3.9,0.2,2.9
201573,Jerryd,Bayless,1988-08-20T00:00:00,Arizona,USA,75.0,200.0,11,8,Guard,1,11,8.4,2.9,2.1
76127,Elgin,Baylor,1934-09-16T00:00:00,Seattle,USA,77.0,225.0,13,22,Forward,1,1,27.4,4.3,13.5
203382,Aron,Baynes,1986-12-09T00:00:00,Washington State,Australia,82.0,260.0,8,46,Center-Forward,Undrafted,Undrafted,6.1,0.9,5.5
76128,Sergei,Bazarevich,1965-03-15T00:00:00,Tofas S.K.,Russia,74.0,168.0,0,5,Guard,Undrafted,Undrafted,3.0,1.4,0.7
203145,Kent,Bazemore,1989-07-01T00:00:00,Old Dominion,USA,76.0,195.0,8,26,Guard-Forward,Undrafted,Undrafted,6.1,1.6,2.9
1629647,Darius,Bazley,2000-06-12T00:00:00,Princeton HS (OH),USA,80.0,208.0,1,7,Forward-Guard,1,23,11.9,1.5,7.5
76129,Ed,Beach,1929-01-25T00:00:00,West Virginia,USA,75.0,200.0,0, ,Forward,5,None,1.8,0.3,2.1
203078,Bradley,Beal,1993-06-28T00:00:00,Florida,USA,75.0,207.0,8,3,Guard,1,3,31.8,4.6,5.1
76130,Butch,Beard,1947-05-04T00:00:00,Louisville,USA,75.0,185.0,8,9,Guard,1,10,9.3,3.6,3.4
76131,Ralph,Beard,1927-12-02T00:00:00,Kentucky,USA,70.0,175.0,1,,Guard,2,None,15.9,4.4,3.8
2602,Jerome,Beasley,1980-05-17T00:00:00,North Dakota,USA,81.0,237.0,1,24,Forward,2,33,1.0,0.0,0.5
1627736,Malik,Beasley,1996-11-26T00:00:00,Florida State,USA,76.0,187.0,4,5,Guard,1,19,20.5,2.5,4.6
201563,Michael,Beasley,1989-01-09T00:00:00,Kansas State,USA,81.0,235.0,11,,Forward,1,2,12.4,1.3,4.7
76133,Zelmo,Beaty,1939-10-25T00:00:00,Prairie View A&M,USA,81.0,225.0,7,31,Center,1,3,16.0,1.5,10.4
201958,Rodrigue,Beaubois,1988-02-24T00:00:00,Cholet,France,74.0,185.0,4,3,Guard,1,25,7.1,2.1,1.9
76134,Byron,Beck,1945-01-25T00:00:00,Denver,USA,81.0,225.0,0,40,Center,2,15,4.7,0.6,1.8
1133,Corey,Beck,1971-05-27T00:00:00,Arkansas,USA,75.0,200.0,2,15,Guard,Undrafted,Undrafted,2.7,1.4,1.4
76136,Ernie,Beck,1931-12-11T00:00:00,Pennsylvania,USA,76.0,190.0,6,12,Guard,None,None,6.3,1.8,3.2
76137,Moe,Becker,1917-02-24T00:00:00,Duquesne,USA,73.0,185.0,0,,Guard,Undrafted,Undrafted,3.8,0.7,
76138,William,Bedford,1963-12-14T00:00:00,Memphis,USA,84.0,225.0,5,0,Center,1,6,4.1,0.5,2.4
76139,Hank,Beenders,1916-06-02T00:00:00,Long Island-Brooklyn,USA,77.0,185.0,2,6,Center,Undrafted,Undrafted,8.4,0.5,
76140,Ron,Behagen,1951-01-14T00:00:00,Minnesota,USA,81.0,185.0,6,12,Forward,1,7,10.3,1.6,7.0
76141,Elmer,Behnke,1929-02-03T00:00:00,Bradley,USA,79.0,210.0,0, ,Center,4,37,4.0,1.0,4.3
201158,Marco,Belinelli,1986-03-25T00:00:00,Fortitudo Bologna,Italy,77.0,220.0,13,18,Guard,1,18,9.7,1.7,2.1
2294,Charlie,Bell,1979-03-12T00:00:00,Michigan State,USA,75.0,200.0,7,34,Guard,Undrafted,Undrafted,8.5,2.3,2.2
76142,Dennis,Bell,1951-06-02T00:00:00,Drake,USA,77.0,185.0,2,46,Forward,5,83,2.8,0.4,1.9
1628395,Jordan,Bell,1995-01-07T00:00:00,Oregon,USA,80.0,216.0,3,,Forward,2,38,3.3,1.7,5.3
1952,Raja,Bell,1976-09-19T00:00:00,Florida International,U.S. Virgin Islands,77.0,210.0,12,19,Guard,Undrafted,Undrafted,9.9,1.7,2.8
2559,Troy,Bell,1980-11-10T00:00:00,Boston College,USA,73.0,180.0,1,3,Guard,1,16,1.8,0.7,0.7
76143,William,Bell,1932-09-13T00:00:00,North Carolina State,USA,72.0,180.0,1,15,Guard,Undrafted,Undrafted,5.1,1.6,2.6
76144,Walt,Bellamy,1939-07-24T00:00:00,Indiana,USA,82.0,225.0,13,8,Center,1,1,20.1,2.4,13.7
1627761,DeAndre',Bembry,1994-07-04T00:00:00,St. Joseph's (PA),USA,77.0,210.0,4,95,Guard-Forward,1,21,4.6,1.9,2.3
76145,Irv,Bemoras,1930-11-18T00:00:00,Illinois,USA,75.0,185.0,1,26,Forward,None,None,6.3,1.0,2.6
76146,Leon,Benbow,1950-07-23T00:00:00,Jacksonville,USA,76.0,185.0,1,5,Guard,2,27,5.5,1.6,1.9
1627733,Dragan,Bender,1997-11-17T00:00:00, ,Croatia,84.0,249.0,3,,Forward,1,4,5.4,1.3,3.9
1886,Jonathan,Bender,1981-01-30T00:00:00,Picayune HS (MS),USA,84.0,230.0,8,9,Forward,1,5,5.5,0.6,2.2
203968,Jerrelle,Benimon,1991-08-01T00:00:00,Towson,USA,,,0,,,Undrafted,Undrafted,0.0,0.0,1.5
104,Benoit,Benjamin,1964-11-22T00:00:00,Creighton,USA,84.0,250.0,14,,Center,1,3,11.4,1.3,7.5
1736,Corey,Benjamin,1978-02-24T00:00:00,Oregon State,USA,78.0,200.0,4,,Guard,1,28,5.5,0.9,1.7
203461,Anthony,Bennett,1993-03-14T00:00:00,UNLV,Canada,80.0,235.0,4,,Forward,1,1,4.4,0.5,3.1
1120,Elmer,Bennett,1970-02-13T00:00:00,Notre Dame,USA,72.0,170.0,2,,Guard,2,38,2.3,1.0,0.5
712,Mario,Bennett,1973-08-01T00:00:00,Arizona State,USA,81.0,235.0,4,24,Center-Forward,1,27,4.0,0.4,2.7
76151,Mel,Bennett,1955-01-04T00:00:00,Pittsburgh,USA,79.0,200.0,3,52,Forward,Undrafted,Undrafted,3.9,0.8,3.3
76148,Tony,Bennett,1969-06-01T00:00:00,Wisconsin-Green Bay,USA,72.0,175.0,2,25,Guard,2,35,3.5,2.0,1.0
76152,Winston,Bennett,1965-02-09T00:00:00,Kentucky,USA,79.0,210.0,2,30,Guard,3,64,4.8,0.9,3.0
128,David,Benoit,1968-05-09T00:00:00,Alabama,USA,80.0,220.0,6,21,Forward,Undrafted,Undrafted,7.0,0.6,4.0
202728,Keith,Benson,1988-08-13T00:00:00,Oakland,USA,83.0,230.0,1,,Forward-Center,2,48,0.0,0.0,1.0
76154,Kent,Benson,1954-12-27T00:00:00,Indiana,USA,83.0,235.0,10,54,Center,1,1,9.1,1.8,5.7
1627791,Ben,Bentil,1995-03-29T00:00:00,Providence,Ghana,81.0,235.0,0,,Forward,2,51,0.0,0.0,0.7
76155,Gene,Berce,1926-11-22T00:00:00,Marquette,USA,71.0,175.0,0, ,Guard,None,None,3.3,0.7,
76156,Gary,Bergen,1932-07-16T00:00:00,Utah,USA,80.0,210.0,0,18,Center,None,None,1.3,0.2,1.3
76157,Ricky,Berry,1964-10-06T00:00:00,San Jose State,USA,80.0,205.0,0,34,Forward,1,18,11.0,1.3,3.1
76158,Walter,Berry,1964-05-14T00:00:00,St. John's,USA,80.0,215.0,2,6,Forward,1,14,14.1,1.4,4.7
1629541,Dairis,Bertans,1989-09-09T00:00:00,Olimpia Milano,Latvia,76.0,200.0,1,9,Guard,Undrafted,Undrafted,2.8,0.8,0.8
202722,Davis,Bertans,1992-11-12T00:00:00,Baskonia,Latvia,82.0,225.0,4,42,Forward,2,42,10.8,0.9,2.9
76159,Del,Beshore,1956-11-29T00:00:00,California (PA),USA,71.0,165.0,1,1,Guard,Undrafted,Undrafted,3.5,2.0,0.9
696,Travis,Best,1972-07-12T00:00:00,Georgia Tech,USA,71.0,182.0,10,6,Guard,1,23,7.6,3.5,1.8
201976,Patrick,Beverley,1988-07-12T00:00:00,Arkansas,USA,73.0,180.0,8,21,Guard,2,42,8.3,2.1,3.7
204021,Sim,Bhullar,1992-12-02T00:00:00,New Mexico State,Canada,89.0,360.0,0,,Center,Undrafted,Undrafted,0.7,0.3,0.3
76160,Al,Bianchi,1932-03-26T00:00:00,Bowling Green,USA,75.0,185.0,9,24,Guard,2,18,8.1,2.2,2.5
76161,Hank,Biasatti,1922-01-14T00:00:00,Assumption,Canada,71.0,175.0,0,,Guard,None,None,1.0,0.0,
76162,Henry,Bibby,1949-11-24T00:00:00,UCLA,USA,73.0,185.0,8,10-15,Guard,4,58,8.6,3.3,2.3
1710,Mike,Bibby,1978-05-13T00:00:00,Arizona,USA,74.0,195.0,14,20,Guard,1,2,14.7,5.5,3.1
76163,Ed,Biedenbach,1945-08-12T00:00:00,North Carolina State,USA,73.0,175.0,0,12,Guard,4,45,0.6,0.4,0.3
2740,Andris,Biedrins,1986-04-02T00:00:00,BK Skonto,Latvia,84.0,250.0,9,,Center,1,11,6.3,0.9,7.0
76164,Don,Bielke,1933-01-01T00:00:00,Valparaiso,USA,79.0,240.0,0,18,Center,8,67,2.0,0.1,1.3
76165,Bob,Bigelow,1953-12-26T00:00:00,Pennsylvania,USA,79.0,215.0,3,32,Forward,1,13,2.5,0.4,1.2
1497,Chauncey,Billups,1976-09-25T00:00:00,Colorado,USA,75.0,210.0,16,1,Guard,1,3,15.2,5.4,2.9
76166,Dave,Bing,1943-11-24T00:00:00,Syracuse,USA,75.0,180.0,11,21,Guard,1,2,20.3,6.0,3.8
76167,Joe,Binion,1961-03-26T00:00:00,North Carolina A&T,USA,80.0,235.0,0,50,Forward,3,57,1.3,0.1,1.6
203920,Khem,Birch,1992-09-28T00:00:00,UNLV,Canada,81.0,233.0,3,24,Center,Undrafted,Undrafted,5.5,1.0,5.2
1628444,Jabari,Bird,1994-07-03T00:00:00,California,USA,78.0,198.0,1,26,Guard,2,56,3.0,0.6,1.5
76168,Jerry,Bird,1935-02-02T00:00:00,Kentucky,USA,78.0,210.0,0,7,Forward,None,None,2.3,0.4,1.1
1449,Larry,Bird,1956-12-07T00:00:00,Indiana State,USA,81.0,220.0,12,33,Forward,1,6,24.3,6.3,10.0
76170,Otis,Birdsong,1955-12-09T00:00:00,Houston,USA,75.0,190.0,11,12,Guard,1,2,18.0,3.2,3.0
76171,Gale,Bishop,1922-06-04T00:00:00,Washington State,USA,75.0,195.0,0,11,Forward,Undrafted,Undrafted,8.3,1.6,
1629048,Goga,Bitadze,1999-07-20T00:00:00,Mega Basket,Georgia,83.0,250.0,1,88,Center-Forward,1,18,3.8,0.3,2.2
202687,Bismack,Biyombo,1992-08-28T00:00:00,Baloncesto Fuenlabrada,DRC,80.0,255.0,9,8,Center,1,7,5.5,1.3,5.5
202357,Nemanja,Bjelica,1988-05-09T00:00:00,Fenerbahce,Serbia,82.0,234.0,5,8,Forward,2,35,7.2,1.9,3.8
76172,Uwe,Blab,1962-03-26T00:00:00,Indiana,USA,85.0,252.0,4,33,Center,1,17,2.1,0.4,1.8
76173,Charlie,Black,1921-06-15T00:00:00,Kansas,USA,76.0,200.0,2,21,Forward,Undrafted,Undrafted,9.2,2.3,2.4
76174,Norman,Black,1957-11-12T00:00:00,St. Joseph's (PA),USA,77.0,185.0,0,,Guard,Undrafted,Undrafted,2.7,0.7,0.7
204028,Tarik,Black,1991-11-22T00:00:00,Kansas,USA,81.0,250.0,4,28,Forward-Center,Undrafted,Undrafted,4.9,0.5,4.7
76175,Tom,Black,1941-07-09T00:00:00,South Dakota State,USA,82.0,220.0,0,24,Center,9,72,4.2,0.6,3.6
76176,Rolando,Blackman,1959-02-26T00:00:00,Kansas State,USA,78.0,190.0,12,22,Guard,1,9,18.0,3.0,3.3
76180,Alex,Blackwell,1970-06-27T00:00:00,Monmouth,USA,78.0,250.0,0,30,Forward,Undrafted,Undrafted,1.3,0.3,0.9
76177,Cory,Blackwell,1963-03-27T00:00:00,Wisconsin,USA,78.0,210.0,0,30,Forward,2,28,3.4,0.4,1.6
1806,James,Blackwell,1968-02-25T00:00:00,Dartmouth,USA,72.0,190.0,0,8,Guard,Undrafted,Undrafted,1.4,0.8,0.8
76179,Nate,Blackwell,1965-02-15T00:00:00,Temple,USA,76.0,170.0,0,3,Guard,2,27,3.7,1.8,0.6
201971,DeJuan,Blair,1989-04-22T00:00:00,Pittsburgh,USA,79.0,270.0,6,,Center-Forward,2,37,6.8,0.8,5.1
2581,Steve,Blake,1980-02-26T00:00:00,Maryland,USA,75.0,172.0,13,22,Guard,2,38,6.5,4.0,2.1
202392,Marqus,Blakely,1988-10-22T00:00:00,Vermont,USA,77.0,225.0,1,15,Forward,Undrafted,Undrafted,,,
1628469,Antonio,Blakeney,1996-10-04T00:00:00,Louisiana State,USA,76.0,192.0,2,9,Guard,Undrafted,Undrafted,7.5,0.8,1.8
200807,Will,Blalock,1983-09-08T00:00:00,Iowa State,USA,72.0,205.0,1,8,Guard,2,60,1.8,1.2,1.1
76182,George,Blaney,1939-11-12T00:00:00,Holy Cross,USA,73.0,175.0,0,15,Guard,4,33,3.3,1.3,1.0
76183,Lance,Blanks,1966-09-09T00:00:00,Texas,USA,76.0,190.0,2,21,Guard,1,26,2.0,0.8,0.8
76184,Ricky,Blanton,1966-04-21T00:00:00,Louisiana State,USA,79.0,215.0,0,17,Forward,2,46,3.0,0.5,1.5
101154,Andray,Blatche,1986-08-22T00:00:00,South Kent HS (CT),USA,83.0,260.0,8,0,Center-Forward,2,49,10.1,1.4,5.4
302,Mookie,Blaylock,1967-03-20T00:00:00,Oklahoma,USA,,,12,,Guard,1,12,13.5,6.7,4.1
202339,Eric,Bledsoe,1989-12-09T00:00:00,Kentucky,USA,73.0,214.0,10,5,Guard,1,18,11.3,3.7,3.4
76186,Leon,Blevins,1926-06-25T00:00:00,Arizona,USA,74.0,160.0,0,,Guard,7,None,0.7,0.3,0.7
76187,John,Block,1944-04-16T00:00:00,Southern California,USA,82.0,207.0,9,35,Forward,3,27,11.9,1.3,6.6
76188,Mike,Bloom,1915-01-14T00:00:00,Temple,USA,78.0,190.0,1,11,Center,Undrafted,Undrafted,6.8,0.8,
1628417,Jaron,Blossomgame,1993-09-16T00:00:00,Clemson,USA,80.0,220.0,1,4,Forward,2,59,4.2,0.5,3.6
916,Corie,Blount,1969-01-04T00:00:00,Cincinnati,USA,82.0,242.0,11,44,Forward-Center,1,25,3.6,0.7,4.2
1548,Mark,Blount,1975-11-30T00:00:00,Pittsburgh,USA,84.0,250.0,9,15,Center-Forward,2,54,8.2,0.8,4.6
203505,Vander,Blue,1992-07-17T00:00:00,Marquette,USA,77.0,200.0,2,,Guard,Undrafted,Undrafted,3.0,1.2,1.3
1629129,Trevon,Bluiett,1994-11-04T00:00:00,Xavier,USA,78.0,198.0,1,5,Guard-Forward,None,None,,,
76189,Ray,Blume,1958-09-23T00:00:00,Oregon State,USA,76.0,185.0,0,22,Guard,2,36,4.6,1.4,0.8
76190,Nelson,Bobb,1924-02-25T00:00:00,Temple,USA,72.0,170.0,3,5,Guard,3,None,4.6,2.1,2.4
2800,Tony,Bobbitt,1979-10-22T00:00:00,Cincinnati,USA,76.0,190.0,1,,Guard,Undrafted,Undrafted,2.5,0.0,1.5
76191,Arlen,Bockhorn,1933-07-08T00:00:00,Dayton,USA,76.0,200.0,6,11,Guard,3,17,11.5,3.5,4.7
76192,Tom,Boerwinkle,1945-08-23T00:00:00,Tennessee,USA,84.0,265.0,9,18,Center,1,4,7.2,3.2,9.0
2586,Keith,Bogans,1980-05-12T00:00:00,Kentucky,USA,77.0,215.0,10,4,Guard-Forward,2,43,6.3,1.3,2.7
203992,Bogdan,Bogdanovic,1992-08-18T00:00:00,Fenerbahce,Serbia,78.0,220.0,3,13,Guard,1,27,9.6,2.3,3.3
202711,Bojan,Bogdanovic,1989-04-18T00:00:00,Fenerbahce,Croatia,79.0,226.0,6,44,Forward,2,31,14.9,1.9,3.9
177,Muggsy,Bogues,1965-01-09T00:00:00,Wake Forest,USA,,,13,,Guard,1,12,7.7,7.6,2.6
101106,Andrew,Bogut,1984-11-28T00:00:00,Utah,Australia,84.0,260.0,14,12,Center,1,1,9.6,2.2,8.7
1564,Etdrick,Bohannon,1973-05-29T00:00:00,Auburn-Montgomery,USA,,,3,,Forward,Undrafted,Undrafted,1.4,0.2,1.7
1629626,Bol,Bol,1999-11-16T00:00:00,Oregon,Sudan,86.0,220.0,1,10,Center-Forward,2,44,2.0,0.3,0.7
76195,Manute,Bol,1962-10-16T00:00:00,Bridgeport,USA,90.0,200.0,9,1,Center,2,31,2.6,0.3,4.2
1628413,Jonah,Bolden,1996-01-02T00:00:00,UCLA,Australia,80.0,225.0,1,,Forward,2,36,4.3,0.8,3.4
76196,Bill,Bolger,1931-08-21T00:00:00,Georgetown,USA,77.0,205.0,0,,Forward,None,None,2.8,0.6,1.8
1627762,Joel,Bolomboy,1994-01-28T00:00:00,Weber State,Ukraine,81.0,235.0,1,,Forward-Center,2,52,1.7,0.1,1.5
76197,Doug,Bolstorff,1931-10-29T00:00:00,Minnesota,USA,76.0,195.0,0,8,Guard,8,57,1.3,0.0,0.0
76203,George H.,Bon Salle,1935-07-01T00:00:00,Illinois,USA,80.0,220.0,0,33,Forward,1,7,1.3,0.0,0.7
76198,Phil,Bond,1954-07-27T00:00:00,Louisville,USA,74.0,175.0,0,30,Guard,3,62,0.6,0.3,0.6
1603,Walter,Bond,1969-02-01T00:00:00,Minnesota,USA,77.0,200.0,2,20,Guard,Undrafted,Undrafted,5.7,1.2,1.9
1629648,Jordan,Bone,1997-11-05T00:00:00,Tennessee,USA,74.0,180.0,1,,Guard,2,57,4.0,1.3,1.7
1121,Dexter,Boney,1970-04-27T00:00:00,UNLV,USA,76.0,185.0,0,,Guard,Undrafted,Undrafted,2.4,0.0,0.8
1629067,Isaac,Bonga,1999-11-08T00:00:00,Skyliners Frankfurt,Germany,80.0,180.0,2,17,Guard,2,39,2.2,0.6,2.1
76201,Ron,Bonham,1942-05-31T00:00:00,Cincinnati,USA,76.0,192.0,1,21,Forward,2,16,6.3,0.4,1.5
41,Anthony,Bonner,1968-06-08T00:00:00,St. Louis,USA,80.0,230.0,6,33,Forward,1,23,6.9,1.4,5.4
2588,Matt,Bonner,1980-04-05T00:00:00,Florida,USA,82.0,235.0,12,15,Center-Forward,2,45,5.8,0.7,3.0
1626164,Devin,Booker,1996-10-30T00:00:00,Kentucky,USA,77.0,206.0,5,1,Guard,1,13,25.1,4.6,4.0
511,Melvin,Booker,1972-08-20T00:00:00,Missouri,USA,74.0,185.0,1,5,Guard,Undrafted,Undrafted,5.2,2.3,1.2
202344,Trevor,Booker,1987-11-25T00:00:00,Clemson,USA,80.0,228.0,7,20,Forward,1,23,6.9,1.1,5.5
200767,Josh,Boone,1984-11-21T00:00:00,Connecticut,USA,82.0,240.0,4,2,Forward-Center,1,23,5.2,0.5,4.9
76204,Ron,Boone,1946-09-06T00:00:00,Idaho State,USA,74.0,200.0,4,24,Guard,11,147,13.9,3.4,2.8
1916,Calvin,Booth,1976-05-07T00:00:00,Penn State,USA,83.0,230.0,10,52,Center,2,35,3.3,0.4,2.8
1522,Keith,Booth,1974-10-09T00:00:00,Maryland,USA,78.0,226.0,1,22,Forward,1,28,2.9,0.9,2.2
76206,Bob,Boozer,1937-04-26T00:00:00,Kansas State,USA,80.0,215.0,10,20,Forward,1,1,14.8,1.4,8.1
2430,Carlos,Boozer,1981-11-20T00:00:00,Duke,USA,81.0,258.0,12,5,Forward,2,34,16.2,2.2,9.5
2414,Curtis,Borchardt,1980-09-13T00:00:00,Stanford,USA,84.0,242.0,2,22,Center,1,18,3.1,0.8,3.3
76207,Jake,Bornheimer,1927-06-29T00:00:00,Muhlenberg,USA,77.0,200.0,1,15,Forward,Undrafted,Undrafted,4.6,0.7,
1953,Lazaro,Borrell,1972-09-20T00:00:00,Villa Clara,Cuba,80.0,220.0,0,11,Forward,Undrafted,Undrafted,3.6,0.6,2.4
76209,Costic,Borsavage,1924-07-25T00:00:00,Temple,USA,80.0,220.0,0,19,Center,5,None,2.7,0.2,1.0
76210,Vince,Boryla,1927-03-11T00:00:00,Denver,USA,77.0,210.0,4,12,Forward,Undrafted,Undrafted,11.2,2.1,3.7
2547,Chris,Bosh,1984-03-24T00:00:00,Georgia Tech,USA,83.0,235.0,13,1,Forward,1,4,19.2,2.0,8.5
76211,Jim,Bostic,1953-01-28T00:00:00,New Mexico State,USA,79.0,225.0,0,32,Forward,8,139,6.5,0.8,4.0
76212,Lawrence,Boston,1956-05-18T00:00:00,Maryland,USA,80.0,225.0,0,4,Forward,4,81,4.3,0.2,3.0
76213,Tom,Boswell,1953-10-02T00:00:00,South Carolina,USA,80.0,220.0,5,33,Forward,1,17,7.7,1.6,4.7
1628449,Chris,Boucher,1993-01-11T00:00:00,Oregon,Saint Lucia,81.0,200.0,3,25,Forward-Center,Undrafted,Undrafted,13.8,1.0,6.4
2257,Ruben,Boumtje-Boumtje,1978-05-20T00:00:00,Georgetown,USA,84.0,257.0,3,44,Center,2,49,1.0,0.1,1.3
76214,Don,Boven,1925-03-06T00:00:00,Western Michigan,USA,76.0,210.0,2,13,Forward,6,None,9.0,2.0,4.2
1898,Cal,Bowdler,1977-03-31T00:00:00,Old Dominion,USA,82.0,253.0,2,6,Forward,1,17,3.0,0.2,1.9
